,carat,cut,color,clarity,depth,table,price,x,y,z,y/x
305,0.9,2,I,SI2,62.2,59.0,2800,6.07,6.11,3.79,0.9934533551554828
306,0.7,3,E,VS1,62.2,58.0,2800,5.6,5.66,3.5,0.989399293286219
307,0.9,0,I,SI2,61.3,56.0,2800,6.17,6.23,3.8,0.9903691813804173
308,0.83,4,G,SI1,62.3,57.0,2800,5.99,6.08,3.76,0.9851973684210527
309,0.83,4,G,SI1,61.8,57.0,2800,6.03,6.07,3.74,0.9934102141680395
310,0.83,0,H,SI1,62.5,59.0,2800,5.95,6.02,3.74,0.9883720930232559
311,0.74,3,G,VS1,62.9,60.0,2800,5.74,5.68,3.59,1.0105633802816902
312,0.79,4,I,VS1,61.8,59.0,2800,5.92,5.95,3.67,0.9949579831932772
313,0.61,4,G,IF,62.3,56.0,2800,5.43,5.45,3.39,0.9963302752293577
314,0.76,1,G,VS1,59.0,70.0,2800,5.89,5.8,3.46,1.0155172413793103
315,0.96,4,F,I1,60.7,55.0,2801,6.37,6.41,3.88,0.9937597503900156
316,0.73,4,F,VS2,62.5,55.0,2801,5.8,5.76,3.61,1.0069444444444444
317,0.73,3,F,VS2,62.7,58.0,2801,5.76,5.7,3.59,1.0105263157894737
318,0.75,4,H,SI1,60.4,57.0,2801,5.93,5.96,3.59,0.9949664429530201
319,0.71,3,F,VS2,62.1,58.0,2801,5.7,5.67,3.53,1.0052910052910053
320,0.71,2,F,VS2,57.8,60.0,2801,5.9,5.87,3.4,1.0051107325383306
321,0.71,2,F,VS2,63.8,58.0,2801,5.64,5.61,3.59,1.0053475935828875
322,0.71,3,F,VS2,62.8,57.0,2801,5.69,5.64,3.56,1.0088652482269505
323,1.04,3,G,I1,62.2,58.0,2801,6.46,6.41,4.0,1.0078003120124805
324,1.0,3,J,SI2,62.3,58.0,2801,6.45,6.34,3.98,1.0173501577287067
325,0.87,0,G,SI2,59.9,58.0,2802,6.19,6.23,3.72,0.9935794542536116
326,0.53,4,F,IF,61.9,54.0,2802,5.22,5.25,3.24,0.9942857142857142
327,0.72,3,E,VS2,63.0,55.0,2802,5.79,5.61,3.59,1.032085561497326
328,0.72,3,F,VS1,62.4,58.0,2802,5.83,5.7,3.6,1.0228070175438597
329,0.7,0,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,0.9964601769911504
330,0.74,0,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,0.9913644214162349
331,0.71,4,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,1.0070052539404553
332,0.73,4,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,0.9915110356536503
333,0.7,2,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,0.9946332737030411
334,0.71,3,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,1.0052910052910053
335,0.71,3,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,1.0068846815834769
336,0.71,3,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,1.008849557522124
337,0.77,3,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,1.0085034013605443
338,0.71,3,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,1.0069324090121317
339,0.78,3,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,1.0134453781512605
340,0.71,0,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,1.0035460992907803
341,0.91,4,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,1.0097560975609756
342,0.71,0,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,0.9929328621908127
343,0.71,0,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,0.9964788732394367
344,0.8,0,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,0.9865771812080537
345,0.7,0,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,0.9930191972076788
346,0.72,4,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,0.9948006932409014
347,0.72,0,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,1.0087719298245614
348,0.82,4,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,0.9884868421052632
349,0.7,4,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,0.9964912280701753
350,0.72,4,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,0.9948006932409014
351,0.72,4,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,0.9948275862068965
352,0.9,1,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,1.0154109589041096
353,0.74,3,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,1.0121107266435985
354,0.74,3,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,1.0051993067590987
355,0.73,4,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,0.9931153184165232
356,0.57,1,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,0.9834254143646409
357,0.73,3,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,1.0087719298245614
358,0.72,4,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,1.0070175438596491
359,0.74,1,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,1.0121739130434784
360,0.82,2,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,1.0050933786078098
361,0.81,0,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,0.9915824915824915
362,0.75,0,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,0.9915254237288135
363,0.7,4,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,0.9965156794425086
364,0.71,0,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,0.9895104895104896
365,0.71,0,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,0.9898305084745762
366,0.93,3,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,1.0032310177705976
367,0.8,0,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,0.9932318104906938
368,0.7,0,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,0.9877408056042031
369,1.0,1,G,I1,66.4,59.0,2808,6.16,6.09,4.07,1.0114942528735633
370,0.75,0,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,1.0069686411149825
371,0.58,4,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,0.9963167587476981
372,0.73,0,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,1.0070175438596491
373,0.81,0,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,1.0103626943005182
374,0.81,3,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,1.0165289256198349
375,0.71,3,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,1.006896551724138
376,1.2,1,F,I1,64.6,56.0,2809,6.73,6.66,4.33,1.0105105105105106
377,0.7,0,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,0.987719298245614
378,0.7,0,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,0.9880136986301369
379,0.74,4,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,0.9931623931623932
380,0.7,2,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,0.9928698752228164
381,0.8,2,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,0.984822934232715
382,0.75,0,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,0.9930555555555556
383,0.83,0,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,1.0050420168067227
384,1.0,1,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,1.0115321252059306
385,0.99,1,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,1.0247524752475248
386,0.7,0,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,0.9875886524822696
387,0.7,0,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,0.982905982905983
388,0.7,2,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,0.9927667269439421
389,0.7,0,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,0.9894551845342706
390,0.32,3,I,SI1,62.7,58.0,554,4.37,4.34,2.73,1.0069124423963134
391,0.32,3,I,SI1,62.8,58.0,554,4.39,4.34,2.74,1.0115207373271888
392,0.32,4,I,SI1,62.4,57.0,554,4.37,4.35,2.72,1.0045977011494254
393,0.32,3,I,SI1,61.0,59.0,554,4.39,4.36,2.67,1.006880733944954
394,0.32,0,I,SI1,63.1,56.0,554,4.39,4.36,2.76,1.006880733944954
395,0.32,4,I,SI1,60.7,57.0,554,4.47,4.42,2.7,1.01131221719457
396,0.3,3,H,SI1,60.9,59.0,554,4.31,4.29,2.62,1.0046620046620045
397,0.3,3,H,SI1,60.1,55.0,554,4.41,4.38,2.64,1.0068493150684932
398,0.3,3,H,SI1,62.9,58.0,554,4.28,4.24,2.68,1.009433962264151
399,0.3,0,H,SI1,63.3,56.0,554,4.29,4.27,2.71,1.0046838407494145
400,0.3,2,H,SI1,63.8,55.0,554,4.26,4.2,2.7,1.0142857142857142
401,0.3,4,H,SI1,62.9,57.0,554,4.27,4.22,2.67,1.0118483412322274
402,0.3,0,H,SI1,63.4,60.0,554,4.25,4.23,2.69,1.0047281323877069
403,0.32,2,I,SI1,63.9,55.0,554,4.36,4.34,2.78,1.0046082949308757
404,0.33,4,H,SI2,61.4,56.0,554,4.85,4.79,2.95,1.0125260960334028
405,0.29,0,E,VS1,61.9,55.0,555,4.28,4.33,2.66,0.9884526558891455
406,0.29,0,E,VS1,62.4,55.0,555,4.2,4.25,2.63,0.9882352941176471
407,0.31,0,F,SI1,61.8,58.0,555,4.32,4.35,2.68,0.9931034482758622
408,0.34,4,H,VS2,61.5,56.0,555,4.47,4.5,2.76,0.9933333333333333
409,0.34,4,H,VS2,60.4,57.0,555,4.54,4.57,2.75,0.9934354485776805
410,0.34,4,I,VS1,61.8,55.0,555,4.48,4.52,2.78,0.9911504424778763
411,0.34,4,I,VS1,62.0,56.0,555,4.5,4.53,2.8,0.9933774834437086
412,0.3,4,G,VS1,62.3,56.0,555,4.29,4.31,2.68,0.9953596287703017
413,0.29,4,F,VS1,61.6,56.0,555,4.26,4.31,2.64,0.988399071925754
414,0.35,4,G,SI1,60.6,56.0,555,4.56,4.58,2.77,0.9956331877729256
415,0.43,0,E,I1,58.4,62.0,555,4.94,5.0,2.9,0.9880000000000001
416,0.32,0,F,VS2,61.4,58.0,556,4.37,4.42,2.7,0.9886877828054299
417,0.36,4,I,VS2,61.9,56.0,556,4.54,4.57,2.82,0.9934354485776805
418,0.3,4,G,VS2,62.0,56.0,556,4.28,4.3,2.66,0.9953488372093025
419,0.26,4,E,VS1,61.5,57.0,556,4.09,4.12,2.52,0.9927184466019416
420,0.7,0,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,0.986013986013986
421,0.7,0,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,0.9912434325744308
422,0.71,4,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,0.9947552447552449
423,0.99,1,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,1.0074962518740629
424,0.73,3,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,1.0050933786078098
425,0.51,4,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,1.0078277886497065
426,0.91,3,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,1.0015898251192368
427,0.84,0,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,1.0084033613445378
428,0.91,2,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,1.006611570247934
429,0.76,3,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,1.0086058519793462
430,0.76,4,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,1.005128205128205
431,0.75,3,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,1.0051457975986278
432,0.55,0,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,0.9924098671726757
433,0.76,0,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,0.9866888519134775
434,0.74,3,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,0.9965576592082617
435,0.7,4,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,0.9896729776247849
436,0.7,4,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,0.9895833333333334
437,0.7,4,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,0.9896373056994819
438,0.7,4,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,0.9913344887348354
439,0.9,1,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,1.0066225165562914
440,0.95,1,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,1.013782542113323
441,0.89,3,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,1.0048154093097912
442,0.72,3,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,1.0118243243243243
443,0.96,1,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,1.0120300751879698
444,1.02,3,G,I1,60.3,58.0,2815,6.55,6.5,3.94,1.0076923076923077
445,0.78,0,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,0.9932773109243698
446,0.61,4,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,0.9963898916967509
447,0.71,2,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,0.9859402460456942
448,0.78,3,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,1.0136054421768708
449,0.87,4,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,1.0048939641109298
450,0.83,4,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,1.0066666666666666
451,0.71,3,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,1.0087260034904013
452,0.71,4,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,0.9915110356536503
453,0.71,4,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,1.0035460992907803
454,0.71,3,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,1.0070796460176992
455,0.63,4,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,0.992753623188406
456,0.71,3,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,1.0051457975986278
457,0.71,3,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,1.0087719298245614
458,0.71,4,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,1.0087412587412588
459,0.71,3,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,1.006980802792321
460,0.9,4,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,1.0064935064935066
461,0.71,2,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,1.0108303249097472
462,0.7,3,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,1.005328596802842
463,0.7,3,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,1.0087260034904013
464,0.7,3,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,1.0071428571428571
465,1.0,3,H,I1,61.3,60.0,2818,6.43,6.39,3.93,1.0062597809076683
466,0.86,3,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,1.022508038585209
467,0.8,4,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,1.0116666666666667
468,0.7,4,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,1.0089126559714794
469,0.7,3,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,1.0137221269296741
470,0.7,3,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,1.0088652482269505
471,0.7,3,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,1.0070921985815602
472,1.0,1,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,1.0359477124183005
473,0.72,0,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,0.9929577464788732
474,0.72,4,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,0.9930675909878685
475,0.7,2,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,0.9948186528497409
476,0.86,2,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,1.0033613445378151
477,0.71,4,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,0.9947275922671353
478,0.75,4,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,1.0034602076124566
479,0.73,3,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,1.006980802792321
480,0.53,4,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,0.998080614203455
481,0.73,3,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,1.012152777777778
482,0.73,2,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,1.0035087719298246
483,0.73,3,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,1.011965811965812
484,0.73,3,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,1.0158450704225352
485,0.73,3,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,1.0034364261168385
486,0.73,0,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,1.0105263157894737
487,0.7,3,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,1.0052539404553416
488,0.72,3,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,1.006896551724138
489,0.72,3,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,1.0069444444444444
490,0.72,3,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,1.0122807017543858
491,0.7,3,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,1.0052631578947369
492,0.6,4,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,0.9944444444444444
493,0.74,4,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,0.9932088285229203
494,0.73,4,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,0.9948096885813148
495,0.71,3,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,1.0070546737213404
496,0.71,3,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,1.0034904013961605
497,0.7,3,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,1.0121739130434784
498,0.7,4,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,1.0052447552447552
499,0.9,2,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,1.001658374792703
500,0.71,4,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,1.0051457975986278
501,0.7,3,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,1.0088028169014085
502,0.7,3,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,1.0088339222614842
503,0.7,4,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,1.0086655112651648
504,0.7,2,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,1.0088339222614842
505,0.7,4,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,1.005366726296959
506,0.7,4,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,1.0177619893428065
507,0.7,3,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,1.0070422535211268
508,0.7,3,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,1.013986013986014
509,0.7,4,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,1.0070052539404553
510,0.79,0,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,0.9932203389830508
511,0.9,2,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,0.9885807504078303
512,0.71,3,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,1.0088339222614842
513,0.61,4,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,0.9856887298747764
514,0.9,1,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,1.011705685618729
515,0.71,4,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,1.006980802792321
516,0.71,3,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,1.0087873462214412
517,0.77,4,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,0.9965870307167235
518,0.74,2,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,0.9965217391304348
519,0.82,4,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,1.0083752093802345
520,0.82,3,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,1.0033167495854063
521,0.71,3,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,1.0123674911660778
522,0.83,3,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,1.0049586776859505
523,0.73,0,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,0.9913793103448276
524,0.83,3,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,1.011764705882353
525,1.17,3,J,I1,60.2,61.0,2825,6.9,6.83,4.13,1.0102489019033676
526,0.91,1,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,1.0080775444264942
527,0.73,3,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,1.012323943661972
528,0.7,2,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,1.0102040816326532
529,0.9,3,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,1.0065897858319606
530,0.7,3,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,1.010714285714286
531,0.7,0,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,1.003584229390681
532,0.7,3,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,1.0069686411149825
533,0.9,0,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,1.016474464579901
534,0.78,3,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,1.005050505050505
535,0.96,4,F,I1,60.7,55.0,2826,6.41,6.37,3.88,1.0062794348508635
536,0.7,0,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,0.9947368421052631
537,0.72,2,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,0.9964912280701753
538,0.79,3,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,1.0101694915254236
539,0.7,4,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,0.9912891986062718
540,0.7,4,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,0.9929824561403509
541,0.7,4,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,0.9948006932409014
542,1.01,3,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,1.012678288431062
543,0.72,3,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,1.0087719298245614
544,0.8,2,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,1.0068143100511073
545,0.59,4,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,0.996282527881041
546,0.72,4,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,1.0052264808362368
547,0.75,3,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,1.0103092783505154
548,0.8,3,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,1.0066555740432612
549,0.71,0,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,0.9912280701754387
550,0.77,0,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,0.9915110356536503
551,0.97,4,F,I1,60.7,56.0,2830,6.41,6.43,3.9,0.9968895800933126
552,0.53,4,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,0.9886578449905483
553,0.53,4,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,0.9942196531791907
554,0.8,4,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,0.991652754590985
555,0.9,3,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,1.0130505709624795
556,0.76,0,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,0.9849498327759196
557,0.72,4,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,0.9895833333333334
558,0.75,4,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,0.9914821124361158
559,0.72,3,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,0.9947916666666667
560,0.79,4,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,1.003384094754653
561,0.72,0,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,0.9930434782608696
562,0.91,0,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,0.9951456310679613
563,0.71,3,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,1.0176991150442478
564,0.81,3,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,1.0103270223752152
565,0.82,4,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,0.9899497487437187
566,0.71,3,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,1.0106007067137808
567,0.9,2,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,1.0066555740432612
568,0.8,0,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,0.984873949579832
569,0.56,0,E,IF,61.0,59.0,2833,5.28,5.34,3.24,0.9887640449438203
570,0.7,0,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,0.9948275862068965
571,0.7,4,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,0.9965277777777779
572,0.61,4,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,0.9945255474452555
573,0.85,4,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,0.9917627677100493
574,0.7,4,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,0.9965217391304348
575,0.8,4,G,VS2,62.2,56.0,2834,5.94,5.87,3.67,1.011925042589438
576,0.8,4,H,VS2,62.8,57.0,2834,5.91,5.87,3.7,1.0068143100511073
577,0.51,0,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1,0.9942196531791907
578,0.53,4,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2,0.9942638623326959
579,0.78,4,I,VS2,61.8,55.0,2834,5.92,5.95,3.67,0.9949579831932772
580,0.9,0,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,1.004885993485342
581,0.9,1,G,SI2,65.3,59.0,2834,6.07,6.0,3.94,1.0116666666666667
582,0.77,4,E,SI2,60.7,55.0,2834,6.01,5.95,3.63,1.0100840336134453
583,0.73,4,F,VS1,61.2,56.0,2835,5.89,5.81,3.58,1.0137693631669535
584,0.63,4,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4,0.9927404718693285
585,0.7,4,E,VS2,61.5,54.0,2835,5.7,5.75,3.52,0.991304347826087
586,0.72,4,E,VS2,62.8,57.0,2835,5.71,5.73,3.59,0.9965095986038394
587,0.72,4,E,SI1,61.0,57.0,2835,5.78,5.8,3.53,0.9965517241379311
588,0.75,3,F,VS2,59.6,59.0,2835,6.04,5.94,3.57,1.0168350168350169
589,0.82,0,H,SI1,60.7,56.0,2836,6.04,6.06,3.67,0.9966996699669968
590,0.71,2,E,VS2,62.8,60.0,2836,5.6,5.65,3.53,0.991150442477876
591,0.7,3,E,VS1,62.6,59.0,2837,5.69,5.66,3.55,1.0053003533568905
592,0.7,4,E,VS1,61.8,56.0,2837,5.74,5.69,3.53,1.0087873462214412
593,0.71,4,F,SI1,59.8,53.0,2838,5.86,5.82,3.49,1.006872852233677
594,0.76,0,H,SI1,60.9,55.0,2838,5.92,5.94,3.61,0.9966329966329965
595,0.82,1,F,SI1,64.9,58.0,2838,5.83,5.79,3.77,1.0069084628670122
596,0.72,3,F,VS1,58.8,60.0,2838,5.91,5.89,3.47,1.00339558573854
597,0.7,3,F,VS2,62.3,58.0,2838,5.72,5.64,3.54,1.0141843971631206
598,0.7,3,F,VS2,61.7,58.0,2838,5.69,5.63,3.49,1.0106571936056838
599,0.7,3,G,VS1,62.6,55.0,2838,5.73,5.64,3.56,1.0159574468085109
600,0.7,3,F,VS2,59.4,61.0,2838,5.83,5.79,3.45,1.0069084628670122
601,0.7,0,E,SI1,63.5,59.0,2838,5.53,5.49,3.5,1.0072859744990892
602,0.7,3,F,VS2,60.9,61.0,2838,5.71,5.66,3.46,1.0088339222614842
603,0.7,3,F,VS2,59.5,58.0,2838,5.85,5.75,3.45,1.017391304347826
604,0.7,3,G,VS1,63.0,60.0,2838,5.64,5.57,3.53,1.0125673249551166
605,0.74,0,E,SI1,60.0,57.0,2839,5.85,5.89,3.52,0.9932088285229203
606,0.71,4,F,VS1,61.5,57.0,2839,5.74,5.71,3.52,1.0052539404553416
607,0.7,4,F,VS1,61.6,54.0,2839,5.75,5.72,3.53,1.0052447552447552
608,0.71,4,F,VS1,62.1,55.0,2839,5.82,5.68,3.57,1.0246478873239437
609,0.71,3,F,VS1,59.1,61.0,2839,5.84,5.81,3.44,1.0051635111876076
