,carat,cut,color,clarity,depth,table,price,x,y,z,density
288,0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57,0.006142864920935401
289,0.71,Premium,D,SI1,61.3,58.0,2797,5.73,5.75,3.52,0.006121998496230227
290,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52,0.006175775872290939
291,0.57,Ideal,F,VVS2,61.9,55.0,2797,5.34,5.35,3.31,0.006027702687054683
292,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17,0.006089634839703617
293,0.72,Ideal,G,VS2,61.9,58.0,2797,5.72,5.75,3.55,0.006166521781953502
294,0.74,Ideal,H,VS1,61.8,58.0,2797,5.77,5.81,3.58,0.006165903841596398
295,0.74,Ideal,H,VS1,61.6,56.0,2797,5.81,5.82,3.58,0.006112932159108456
296,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44,0.0059362400330529854
297,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67,0.006014951620879465
298,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13,0.0065301821949927275
299,0.8,Very Good,H,VS2,63.4,60.0,2797,5.92,5.82,3.72,0.0062416923075386665
300,0.77,Ideal,I,VS1,61.5,59.0,2798,5.87,5.91,3.62,0.00613135655849791
301,0.83,Very Good,E,SI2,58.0,62.0,2799,6.19,6.25,3.61,0.005942924652844593
302,0.82,Ideal,F,SI2,62.4,54.0,2799,5.97,6.02,3.74,0.006100584230632557
303,0.78,Ideal,D,SI1,61.9,57.0,2799,5.91,5.86,3.64,0.006187398990711477
304,0.6,Very Good,G,IF,61.6,56.0,2800,5.43,5.46,3.35,0.0060410714323470985
305,0.9,Good,I,SI2,62.2,59.0,2800,6.07,6.11,3.79,0.006402851038744839
306,0.7,Premium,E,VS1,62.2,58.0,2800,5.6,5.66,3.5,0.0063099444724886425
307,0.9,Very Good,I,SI2,61.3,56.0,2800,6.17,6.23,3.8,0.006161489349728737
308,0.83,Ideal,G,SI1,62.3,57.0,2800,5.99,6.08,3.76,0.006061217183547794
309,0.83,Ideal,G,SI1,61.8,57.0,2800,6.03,6.07,3.74,0.006063180355494345
310,0.83,Very Good,H,SI1,62.5,59.0,2800,5.95,6.02,3.74,0.00619573783996872
311,0.74,Premium,G,VS1,62.9,60.0,2800,5.74,5.68,3.59,0.00632232829000636
312,0.79,Ideal,I,VS1,61.8,59.0,2800,5.92,5.95,3.67,0.006111141709795339
313,0.61,Ideal,G,IF,62.3,56.0,2800,5.43,5.45,3.39,0.00608042316555502
314,0.76,Fair,G,VS1,59.0,70.0,2800,5.89,5.8,3.46,0.006429751747285038
315,0.96,Ideal,F,I1,60.7,55.0,2801,6.37,6.41,3.88,0.006059573331807667
316,0.73,Ideal,F,VS2,62.5,55.0,2801,5.8,5.76,3.61,0.006052923445940926
317,0.73,Premium,F,VS2,62.7,58.0,2801,5.76,5.7,3.59,0.00619342770420325
318,0.75,Ideal,H,SI1,60.4,57.0,2801,5.93,5.96,3.59,0.005911066724341865
319,0.71,Premium,F,VS2,62.1,58.0,2801,5.7,5.67,3.53,0.006223371529933496
320,0.71,Good,F,VS2,57.8,60.0,2801,5.9,5.87,3.4,0.006029611336348705
321,0.71,Good,F,VS2,63.8,58.0,2801,5.64,5.61,3.59,0.006250603271252341
322,0.71,Premium,F,VS2,62.8,57.0,2801,5.69,5.64,3.56,0.006214654372084627
323,1.04,Premium,G,I1,62.2,58.0,2801,6.46,6.41,4.0,0.006278888926454891
324,1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98,0.006144236945370483
325,0.87,Very Good,G,SI2,59.9,58.0,2802,6.19,6.23,3.72,0.006064536539334541
326,0.53,Ideal,F,IF,61.9,54.0,2802,5.22,5.25,3.24,0.005968992771887622
327,0.72,Premium,E,VS2,63.0,55.0,2802,5.79,5.61,3.59,0.006174426467173005
328,0.72,Premium,F,VS1,62.4,58.0,2802,5.83,5.7,3.6,0.006018476723541271
329,0.7,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,0.006198874505778126
330,0.74,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,0.006083593374065786
331,0.71,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,0.00616094425581976
332,0.73,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,0.005978143905880103
333,0.7,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,0.0062044718074651
334,0.71,Premium,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,0.006170927387827315
335,0.71,Premium,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,0.006180301325378677
336,0.71,Premium,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,0.00622775878749922
337,0.77,Premium,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,0.006100285138418797
338,0.71,Premium,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,0.006103471603929325
339,0.78,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,0.005972538269038958
340,0.71,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,0.0061953859278667195
341,0.91,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,0.006188906860522272
342,0.71,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,0.0062001629158300806
343,0.71,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,0.006083968499644697
344,0.8,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,0.006169708950149986
345,0.7,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,0.006030886478625004
346,0.72,Ideal,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,0.006123735693103543
347,0.72,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,0.0061707762322268786
348,0.82,Ideal,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,0.006032437919445708
349,0.7,Ideal,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,0.006230822418712691
350,0.72,Ideal,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,0.0060724194722116135
351,0.72,Ideal,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,0.0060433631450199
352,0.9,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,0.006562658160061657
353,0.74,Premium,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,0.006096120832364338
354,0.74,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,0.006176534710288805
355,0.73,Ideal,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,0.00608258081670996
356,0.57,Fair,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,0.0062208064103380116
357,0.73,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,0.0062215290472964055
358,0.72,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,0.0061298705013774326
359,0.74,Fair,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,0.0062642082188951375
360,0.82,Good,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,0.0062213559666870364
361,0.81,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,0.006274179117775125
362,0.75,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,0.006103843468155028
363,0.7,Ideal,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,0.006039700643445548
364,0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,0.0061950187721284316
365,0.71,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,0.005853974502395677
366,0.93,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,0.006300419616076004
367,0.8,Very Good,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,0.0062325056487925416
368,0.7,Very Good,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,0.006175045533021462
369,1.0,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07,0.006549491547252406
370,0.75,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,0.006193393416406283
371,0.58,Ideal,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,0.0059829718432061136
372,0.73,Very Good,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,0.006180575416651215
373,0.81,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,0.006516051750483003
374,0.81,Premium,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,0.00603041675205104
375,0.71,Premium,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,0.005938035677725575
376,1.2,Fair,F,I1,64.6,56.0,2809,6.73,6.66,4.33,0.006183068476957821
377,0.7,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,0.006232276962388208
378,0.7,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,0.00596939250277048
379,0.74,Ideal,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,0.006047797212455848
380,0.7,Good,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,0.006382236114344397
381,0.8,Good,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,0.006260313475180769
382,0.75,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,0.006253762263377649
383,0.83,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,0.00615489619396792
384,1.0,Fair,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,0.006691116094089351
385,0.99,Fair,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,0.006293535532042907
386,0.7,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,0.006312320412229872
387,0.7,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,0.006031915294675219
388,0.7,Good,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,0.006587680378923374
389,0.7,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,0.006261118908639031
390,0.32,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73,0.006180394036429638
391,0.32,Premium,I,SI1,62.8,58.0,554,4.39,4.34,2.74,0.006129783922818052
392,0.32,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72,0.006188856036378095
393,0.32,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67,0.006261634410248355
394,0.32,Very Good,I,SI1,63.1,56.0,554,4.39,4.36,2.76,0.006057450679479387
395,0.32,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,0.0059986900360633755
396,0.3,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62,0.0061927764235551915
397,0.3,Premium,H,SI1,60.1,55.0,554,4.41,4.38,2.64,0.0058830782901232994
398,0.3,Premium,H,SI1,62.9,58.0,554,4.28,4.24,2.68,0.00616846116797427
399,0.3,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71,0.006043197622654402
400,0.3,Good,H,SI1,63.8,55.0,554,4.26,4.2,2.7,0.006210100106813722
401,0.3,Ideal,H,SI1,62.9,57.0,554,4.27,4.22,2.67,0.006235476795109591
402,0.3,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69,0.006203541291546278
403,0.32,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78,0.006083156136064387
404,0.33,Ideal,H,SI2,61.4,56.0,554,4.85,4.79,2.95,0.0048152037870848215
405,0.29,Very Good,E,VS1,61.9,55.0,555,4.28,4.33,2.66,0.005882808292017084
406,0.29,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63,0.006177375893323108
407,0.31,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68,0.006155366208548573
408,0.34,Ideal,H,VS2,61.5,56.0,555,4.47,4.5,2.76,0.006124206104752746
409,0.34,Ideal,H,VS2,60.4,57.0,555,4.54,4.57,2.75,0.005959010769159315
410,0.34,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,0.006039732057590339
411,0.34,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8,0.005956760923648341
412,0.3,Ideal,G,VS1,62.3,56.0,555,4.29,4.31,2.68,0.006054132175266642
413,0.29,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,0.005982837426254307
414,0.35,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77,0.00605003594067065
415,0.43,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9,0.006003071338824514
416,0.32,Very Good,F,VS2,61.4,58.0,556,4.37,4.42,2.7,0.006135959830938967
417,0.36,Ideal,I,VS2,61.9,56.0,556,4.54,4.57,2.82,0.006152921006954235
418,0.3,Ideal,G,VS2,62.0,56.0,556,4.28,4.3,2.66,0.006128121869551077
419,0.26,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52,0.0061228311519098905
420,0.7,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,0.006129423727692751
421,0.7,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,0.00625992891797057
422,0.71,Ideal,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,0.006127736129118408
423,0.99,Fair,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,0.00600194855988155
424,0.73,Premium,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,0.006050757667586427
425,0.51,Ideal,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,0.006094175079914351
426,0.91,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,0.006091283981750513
427,0.84,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,0.006208288064566195
428,0.91,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,0.0063329216934232616
429,0.76,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,0.006149406730321766
430,0.76,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,0.0061033999471252825
431,0.75,Premium,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,0.006149316926496624
432,0.55,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,0.006177999418436834
433,0.76,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,0.006110250284936648
434,0.74,Premium,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,0.006144605382730779
435,0.7,Ideal,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,0.006003833447656328
436,0.7,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,0.006057006468190678
437,0.7,Ideal,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,0.005960210418587449
438,0.7,Ideal,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,0.006008298387067148
439,0.9,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,0.00622022034950893
440,0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,0.005971791219540846
441,0.89,Premium,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,0.0060693164493042144
442,0.72,Premium,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,0.0058513286611990975
443,0.96,Fair,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,0.0060423540696749505
444,1.02,Premium,G,I1,60.3,58.0,2815,6.55,6.5,3.94,0.006080640017168866
445,0.78,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,0.006093808081608277
446,0.61,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,0.006008179634248816
447,0.71,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,0.006212983416707195
448,0.78,Premium,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,0.006114622263095075
449,0.87,Ideal,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,0.005984354832896176
450,0.83,Ideal,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,0.006091188765205955
451,0.71,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,0.006072970659973328
452,0.71,Ideal,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,0.005847301686045559
453,0.71,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,0.006282891378825289
454,0.71,Premium,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,0.006256377264131161
455,0.63,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,0.0061617519750469
456,0.71,Premium,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,0.006006425284620806
457,0.71,Premium,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,0.006119449939020974
458,0.71,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,0.006111444093955517
459,0.71,Premium,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,0.006083495739106732
460,0.9,Ideal,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,0.006073490858991358
461,0.71,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,0.006538716569660355
462,0.7,Premium,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,0.006240660405941052
463,0.7,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,0.006198137417204615
464,0.7,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,0.006260768521857595
465,1.0,Premium,H,I1,61.3,60.0,2818,6.43,6.39,3.93,0.006192922120455791
466,0.86,Premium,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,0.005828302965706212
467,0.8,Ideal,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,0.005969008905761287
468,0.7,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,0.0062275250843820745
469,0.7,Premium,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,0.005804622220674322
470,0.7,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,0.006232160440738386
471,0.7,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,0.006155201109765174
472,1.0,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,0.006316829529692333
473,0.72,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,0.006225838558195404
474,0.72,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,0.006083017062913553
475,0.7,Good,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,0.006083841594842571
476,0.86,Good,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,0.006321328799176493
477,0.71,Ideal,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,0.006175347979553996
478,0.75,Ideal,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,0.00623176378191951
479,0.73,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,0.006237192715088779
480,0.53,Ideal,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,0.0060754567138611194
481,0.73,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,0.006123552828309672
482,0.73,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,0.00616801399750508
483,0.73,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,0.006005347885689767
484,0.73,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,0.006256748717726491
485,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,0.005966017563955708
486,0.73,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,0.006142100955273388
487,0.7,Premium,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,0.006137207334993816
488,0.72,Premium,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,0.006055981492920558
489,0.72,Premium,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,0.006122648902821316
490,0.72,Premium,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,0.006115032942192046
491,0.7,Premium,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,0.006230316649613399
492,0.6,Ideal,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,0.006194934773531769
493,0.74,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,0.0060157855024528355
494,0.73,Ideal,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,0.006135417918614101
495,0.71,Premium,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,0.006142864920935401
496,0.71,Premium,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,0.006121998496230227
497,0.7,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,0.0060107403343002035
498,0.7,Ideal,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,0.00611582320727748
499,0.9,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,0.006401783075836547
500,0.71,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,0.005904043035451134
501,0.7,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,0.0061275655504203054
502,0.7,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,0.0060840882180275765
503,0.7,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,0.006024529612473681
504,0.7,Good,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,0.006206118640738731
505,0.7,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,0.00634808597680783
506,0.7,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,0.006181984427422262
507,0.7,Premium,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,0.006226981518034192
508,0.7,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,0.006045727812351664
509,0.7,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,0.006056914227172355
510,0.79,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,0.006192287294539515
511,0.9,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,0.00622816069501623
512,0.71,Premium,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,0.006205868192044594
513,0.61,Ideal,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,0.00582488708790595
514,0.9,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,0.00628189632860851
515,0.71,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,0.0061886858671604495
516,0.71,Premium,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,0.006211066020132601
517,0.77,Ideal,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,0.006198314908399532
518,0.74,Good,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,0.0062044127628124255
519,0.82,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,0.006100584230632557
520,0.82,Premium,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,0.006124562929342598
521,0.71,Premium,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,0.0061842072210426926
522,0.83,Premium,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,0.006198944596073782
523,0.73,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,0.006114261305101639
524,0.83,Premium,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,0.00619573783996872
525,1.17,Premium,J,I1,60.2,61.0,2825,6.9,6.83,4.13,0.006011266963910973
526,0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,0.006183597001909494
527,0.73,Premium,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,0.0062434358397164625
528,0.7,Good,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,0.005929493108980288
529,0.9,Premium,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,0.006402851038744839
530,0.7,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,0.0063099444724886425
531,0.7,Very Good,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,0.006328088613490472
532,0.7,Premium,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,0.006169247633106454
533,0.9,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,0.006193511220701698
534,0.78,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,0.006076104801777363
535,0.96,Ideal,F,I1,60.7,55.0,2826,6.41,6.37,3.88,0.006059573331807667
536,0.7,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,0.006118385871912814
537,0.72,Good,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,0.006109531684031314
538,0.79,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,0.006055568348050154
539,0.7,Ideal,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,0.006088793113526277
540,0.7,Ideal,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,0.0061291957409444625
541,0.7,Ideal,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,0.006055986627412568
542,1.01,Premium,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,0.006406405126382549
543,0.72,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,0.0061707762322268786
544,0.8,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,0.0061494055734753065
545,0.59,Ideal,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,0.006144134480149572
546,0.72,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,0.006123735693103543
547,0.75,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,0.00605413891933717
548,0.8,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,0.006061128832967905
549,0.71,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,0.006192771378580685
550,0.77,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,0.006183779749762832
551,0.97,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9,0.006034455997213451
552,0.53,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,0.006005204835667399
553,0.53,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,0.006184560350106793
554,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,0.006076800734563672
555,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,0.006321480935867438
556,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,0.005977091601020768
557,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,0.006142808000393139
558,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,0.006115130491258763
559,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,0.006110646701961761
560,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,0.006158909629134006
561,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,0.006125556032460342
562,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,0.006186810820718529
563,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,0.0061736043632600966
564,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,0.00645391091703413
565,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,0.006264380525302991
566,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,0.0061950187721284316
567,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,0.006379416204029042
568,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,0.00626894298255306
569,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24,0.006130103924527562
570,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,0.006062826472379062
571,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,0.006031933538708607
572,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,0.00606070120127072
573,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,0.006153779681887527
574,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,0.006087656602248388
