,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
219,0.53,57.5,64.0,5.34,5.37,3.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2782
220,0.76,61.3,56.0,5.9,5.94,3.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2782
221,0.7,57.2,62.0,5.81,5.77,3.31,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2782
222,0.7,62.9,60.0,5.62,5.54,3.51,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2782
223,0.75,63.1,58.0,5.78,5.73,3.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2782
224,0.72,60.8,57.0,5.76,5.75,3.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2782
225,0.72,62.7,59.0,5.73,5.69,3.58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2782
226,0.7,62.8,60.0,5.68,5.66,3.56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2782
227,0.84,55.1,67.0,6.39,6.2,3.47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2782
228,0.75,61.4,59.0,5.88,5.85,3.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2782
229,0.52,62.2,55.0,5.14,5.18,3.21,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2783
230,0.72,63.0,54.0,5.69,5.73,3.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2784
231,0.79,63.7,56.0,5.85,5.92,3.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2784
232,0.72,63.6,58.0,5.66,5.69,3.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2787
233,0.51,62.0,57.0,5.11,5.15,3.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2787
234,0.64,61.5,56.0,5.54,5.55,3.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2787
235,0.7,60.5,60.0,5.74,5.77,3.48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2788
236,0.83,61.1,60.0,6.07,6.1,3.72,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2788
237,0.76,61.8,56.0,5.85,5.87,3.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2788
238,0.71,63.3,56.0,5.64,5.68,3.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2788
239,0.77,59.4,64.0,5.97,5.92,3.53,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2788
240,0.71,62.5,55.0,5.71,5.65,3.55,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2788
241,1.01,64.5,58.0,6.29,6.21,4.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2788
242,1.01,62.7,59.0,6.31,6.22,3.93,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2788
243,0.77,64.2,52.0,5.81,5.77,3.72,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2789
244,0.76,63.7,54.0,5.76,5.85,3.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2789
245,0.76,60.4,58.0,5.92,5.94,3.58,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2789
246,0.76,61.8,58.0,5.82,5.86,3.61,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2789
247,1.05,63.2,56.0,6.49,6.45,4.09,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2789
248,0.81,61.6,56.0,5.97,6.01,3.69,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2789
249,0.7,61.6,56.0,5.72,5.75,3.53,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2789
250,0.55,60.9,57.0,5.28,5.3,3.22,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2789
251,0.81,61.0,61.0,5.94,5.99,3.64,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2789
252,0.63,62.1,57.0,5.48,5.41,3.38,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2789
253,0.63,60.9,60.0,5.55,5.52,3.37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2789
254,0.77,61.3,60.0,5.9,5.88,3.61,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2789
255,1.05,65.8,59.0,6.41,6.27,4.18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2789
256,0.64,61.3,56.0,5.54,5.58,3.41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2790
257,0.76,58.8,59.0,6.0,5.94,3.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2790
258,0.83,62.3,55.0,6.02,6.05,3.76,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2790
259,0.71,60.1,62.0,5.77,5.74,3.46,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2790
260,0.71,61.8,59.0,5.73,5.69,3.53,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2790
261,0.87,63.6,55.8,6.07,6.1,3.87,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2791
262,0.73,62.2,56.0,5.74,5.78,3.58,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2791
263,0.71,59.2,59.0,5.83,5.86,3.46,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2792
264,0.71,61.8,59.0,5.7,5.75,3.54,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2792
265,0.71,61.3,55.0,5.72,5.77,3.52,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2792
266,0.7,62.1,60.0,5.71,5.65,3.53,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2792
267,0.7,60.7,60.0,5.78,5.75,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2792
268,0.76,59.6,57.0,5.91,5.86,3.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2792
269,0.7,62.2,56.0,5.73,5.68,3.55,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2792
270,0.79,60.6,57.0,5.98,6.06,3.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2793
271,0.7,62.9,57.0,5.66,5.69,3.57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2793
272,0.7,64.1,55.0,5.6,5.66,3.61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2793
273,0.76,61.3,56.0,5.87,5.91,3.61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2793
274,0.73,62.7,55.0,5.72,5.76,3.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2793
275,0.79,63.2,56.0,5.91,5.86,3.72,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2794
276,0.71,60.7,56.0,5.81,5.82,3.53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2795
277,0.81,61.9,60.0,5.91,5.86,3.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2795
278,0.81,62.6,55.0,5.92,5.96,3.72,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2795
279,0.72,60.7,60.0,5.74,5.72,3.48,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2795
280,0.72,62.0,60.0,5.73,5.69,3.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2795
281,0.72,63.0,57.0,5.72,5.7,3.6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2795
282,0.81,58.0,59.0,6.17,6.13,3.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2795
283,0.72,62.9,57.0,5.73,5.65,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2795
284,1.0,58.2,60.0,6.61,6.55,3.83,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2795
285,0.73,63.2,58.0,5.7,5.76,3.62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2796
286,0.81,61.3,59.0,5.94,6.01,3.66,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2797
287,0.81,60.3,60.0,6.07,6.1,3.67,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2797
288,0.71,62.7,60.0,5.67,5.71,3.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2797
289,0.71,61.3,58.0,5.73,5.75,3.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2797
290,0.71,61.6,60.0,5.74,5.69,3.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2797
291,0.57,61.9,55.0,5.34,5.35,3.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2797
292,0.51,61.7,56.0,5.12,5.16,3.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2797
293,0.72,61.9,58.0,5.72,5.75,3.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2797
294,0.74,61.8,58.0,5.77,5.81,3.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2797
295,0.74,61.6,56.0,5.81,5.82,3.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2797
296,0.7,58.8,66.0,5.81,5.9,3.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2797
297,0.8,61.0,57.0,6.03,6.01,3.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2797
298,1.01,67.4,60.0,6.19,6.05,4.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2797
299,0.8,63.4,60.0,5.92,5.82,3.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2797
300,0.77,61.5,59.0,5.87,5.91,3.62,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2798
301,0.83,58.0,62.0,6.19,6.25,3.61,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2799
302,0.82,62.4,54.0,5.97,6.02,3.74,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2799
303,0.78,61.9,57.0,5.91,5.86,3.64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2799
304,0.6,61.6,56.0,5.43,5.46,3.35,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2800
305,0.9,62.2,59.0,6.07,6.11,3.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2800
306,0.7,62.2,58.0,5.6,5.66,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2800
307,0.9,61.3,56.0,6.17,6.23,3.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2800
308,0.83,62.3,57.0,5.99,6.08,3.76,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2800
309,0.83,61.8,57.0,6.03,6.07,3.74,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2800
310,0.83,62.5,59.0,5.95,6.02,3.74,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2800
311,0.74,62.9,60.0,5.74,5.68,3.59,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2800
312,0.79,61.8,59.0,5.92,5.95,3.67,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2800
313,0.61,62.3,56.0,5.43,5.45,3.39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2800
314,0.76,59.0,70.0,5.89,5.8,3.46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2800
315,0.96,60.7,55.0,6.37,6.41,3.88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2801
316,0.73,62.5,55.0,5.8,5.76,3.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
317,0.73,62.7,58.0,5.76,5.7,3.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
318,0.75,60.4,57.0,5.93,5.96,3.59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2801
319,0.71,62.1,58.0,5.7,5.67,3.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
320,0.71,57.8,60.0,5.9,5.87,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
321,0.71,63.8,58.0,5.64,5.61,3.59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
322,0.71,62.8,57.0,5.69,5.64,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801
323,1.04,62.2,58.0,6.46,6.41,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2801
324,1.0,62.3,58.0,6.45,6.34,3.98,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2801
325,0.87,59.9,58.0,6.19,6.23,3.72,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2802
326,0.53,61.9,54.0,5.22,5.25,3.24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2802
327,0.72,63.0,55.0,5.79,5.61,3.59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2802
328,0.72,62.4,58.0,5.83,5.7,3.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2802
329,0.7,62.9,58.0,5.63,5.65,3.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2803
330,0.74,63.5,56.0,5.74,5.79,3.66,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2803
331,0.71,61.3,56.0,5.75,5.71,3.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803
332,0.73,60.6,54.0,5.84,5.89,3.55,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2803
333,0.7,65.1,58.0,5.56,5.59,3.63,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2803
334,0.71,62.6,58.0,5.7,5.67,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2803
335,0.71,58.0,62.0,5.85,5.81,3.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2803
336,0.71,62.4,61.0,5.7,5.65,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2803
337,0.77,61.3,57.0,5.93,5.88,3.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803
338,0.71,59.9,60.0,5.81,5.77,3.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803
339,0.78,60.8,58.0,6.03,5.95,3.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803
340,0.71,63.5,55.0,5.66,5.64,3.59,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2803
341,0.91,62.2,57.0,6.21,6.15,3.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2803
342,0.71,63.8,58.0,5.62,5.66,3.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2804
343,0.71,64.0,57.0,5.66,5.68,3.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2804
344,0.8,62.5,56.0,5.88,5.96,3.7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2804
345,0.7,62.3,58.0,5.69,5.73,3.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2804
346,0.72,61.7,57.0,5.74,5.77,3.55,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2804
347,0.72,62.2,58.0,5.75,5.7,3.56,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2804
348,0.82,61.5,56.0,6.01,6.08,3.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2804
349,0.7,61.0,59.0,5.68,5.7,3.47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804
350,0.72,62.2,56.0,5.74,5.77,3.58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804
351,0.72,61.5,54.0,5.77,5.8,3.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804
352,0.9,67.3,59.0,5.93,5.84,3.96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2804
353,0.74,61.7,58.0,5.85,5.78,3.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805
354,0.74,61.9,56.0,5.8,5.77,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805
355,0.73,61.8,58.0,5.77,5.81,3.58,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2805
356,0.57,58.7,66.0,5.34,5.43,3.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2805
357,0.73,62.5,57.0,5.75,5.7,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805
358,0.72,62.8,56.0,5.74,5.7,3.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2805
359,0.74,61.1,68.0,5.82,5.75,3.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805
360,0.82,64.0,57.0,5.92,5.89,3.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2805
361,0.81,62.5,60.0,5.89,5.94,3.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2806
362,0.75,60.6,58.0,5.85,5.9,3.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2806
363,0.7,61.6,55.0,5.72,5.74,3.53,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2806
364,0.71,62.2,58.0,5.66,5.72,3.54,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2807
365,0.71,60.0,57.0,5.84,5.9,3.52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2807
366,0.93,61.9,57.0,6.21,6.19,3.84,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2807
367,0.8,62.8,57.0,5.87,5.91,3.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2808
368,0.7,62.0,57.0,5.64,5.71,3.52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2808
369,1.0,66.4,59.0,6.16,6.09,4.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2808
370,0.75,63.4,56.0,5.78,5.74,3.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2808
371,0.58,60.9,56.0,5.41,5.43,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2808
372,0.73,63.1,57.0,5.74,5.7,3.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2808
373,0.81,63.1,59.0,5.85,5.79,3.67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2809
374,0.81,59.2,57.0,6.15,6.05,3.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2809
375,0.71,60.7,54.0,5.84,5.8,3.53,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2809
376,1.2,64.6,56.0,6.73,6.66,4.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2809
377,0.7,61.8,56.0,5.63,5.7,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2810
378,0.7,59.9,60.0,5.77,5.84,3.48,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2810
379,0.74,61.7,55.0,5.81,5.85,3.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2810
380,0.7,62.8,61.0,5.57,5.61,3.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2810
381,0.8,62.7,57.0,5.84,5.93,3.69,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2810
382,0.75,63.4,58.0,5.72,5.76,3.64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2811
383,0.83,63.5,54.0,5.98,5.95,3.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2811
384,1.0,65.7,59.0,6.14,6.07,4.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2811
385,0.99,68.1,56.0,6.21,6.06,4.18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2811
386,0.7,63.0,60.0,5.57,5.64,3.53,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2812
387,0.7,59.5,58.0,5.75,5.85,3.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812
388,0.7,63.5,59.0,5.49,5.53,3.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2812
389,0.7,61.7,58.0,5.63,5.69,3.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812
390,0.32,62.7,58.0,4.37,4.34,2.73,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
391,0.32,62.8,58.0,4.39,4.34,2.74,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
392,0.32,62.4,57.0,4.37,4.35,2.72,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
393,0.32,61.0,59.0,4.39,4.36,2.67,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
394,0.32,63.1,56.0,4.39,4.36,2.76,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,554
395,0.32,60.7,57.0,4.47,4.42,2.7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
396,0.3,60.9,59.0,4.31,4.29,2.62,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,554
397,0.3,60.1,55.0,4.41,4.38,2.64,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,554
398,0.3,62.9,58.0,4.28,4.24,2.68,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,554
399,0.3,63.3,56.0,4.29,4.27,2.71,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,554
400,0.3,63.8,55.0,4.26,4.2,2.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,554
401,0.3,62.9,57.0,4.27,4.22,2.67,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,554
402,0.3,63.4,60.0,4.25,4.23,2.69,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,554
403,0.32,63.9,55.0,4.36,4.34,2.78,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554
404,0.33,61.4,56.0,4.85,4.79,2.95,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,554
405,0.29,61.9,55.0,4.28,4.33,2.66,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,555
406,0.29,62.4,55.0,4.2,4.25,2.63,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,555
407,0.31,61.8,58.0,4.32,4.35,2.68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,555
408,0.34,61.5,56.0,4.47,4.5,2.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,555
409,0.34,60.4,57.0,4.54,4.57,2.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,555
410,0.34,61.8,55.0,4.48,4.52,2.78,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,555
411,0.34,62.0,56.0,4.5,4.53,2.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,555
412,0.3,62.3,56.0,4.29,4.31,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,555
413,0.29,61.6,56.0,4.26,4.31,2.64,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,555
414,0.35,60.6,56.0,4.56,4.58,2.77,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,555
415,0.43,58.4,62.0,4.94,5.0,2.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,555
416,0.32,61.4,58.0,4.37,4.42,2.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,556
417,0.36,61.9,56.0,4.54,4.57,2.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,556
418,0.3,62.0,56.0,4.28,4.3,2.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,556
419,0.26,61.5,57.0,4.09,4.12,2.52,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,556
420,0.7,62.3,58.0,5.64,5.72,3.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812
421,0.7,60.9,61.0,5.66,5.71,3.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812
422,0.71,62.4,57.0,5.69,5.72,3.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2812
423,0.99,55.0,61.0,6.72,6.67,3.68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2812
424,0.73,58.6,60.0,5.92,5.89,3.46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2812
425,0.51,62.0,57.0,5.15,5.11,3.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2812
426,0.91,59.8,58.0,6.3,6.29,3.77,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2813
427,0.84,63.4,55.0,6.0,5.95,3.79,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2813
428,0.91,64.3,58.0,6.09,6.05,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2813
429,0.76,62.2,59.0,5.86,5.81,3.63,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814
430,0.76,61.7,57.0,5.88,5.85,3.62,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814
431,0.75,61.1,59.0,5.86,5.83,3.57,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814
432,0.55,61.5,56.0,5.23,5.27,3.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2815
433,0.76,58.5,62.0,5.93,6.01,3.49,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2815
434,0.74,61.7,58.0,5.79,5.81,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2815
435,0.7,60.4,56.0,5.75,5.81,3.49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815
436,0.7,61.4,56.0,5.7,5.76,3.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815
437,0.7,61.5,55.0,5.73,5.79,3.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815
438,0.7,61.4,56.0,5.72,5.77,3.53,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815
