,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
301,0.83,58.0,62.0,6.19,6.25,3.61,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2799.0
302,0.82,62.4,54.0,5.97,6.02,3.74,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2799.0
303,0.78,61.9,57.0,5.91,5.86,3.64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2799.0
304,0.6,61.6,56.0,5.43,5.46,3.35,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2800.0
305,0.9,62.2,59.0,6.07,6.11,3.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2800.0
306,0.7,62.2,58.0,5.6,5.66,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2800.0
307,0.9,61.3,56.0,6.17,6.23,3.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2800.0
308,0.83,62.3,57.0,5.99,6.08,3.76,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2800.0
309,0.83,61.8,57.0,6.03,6.07,3.74,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2800.0
310,0.83,62.5,59.0,5.95,6.02,3.74,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2800.0
311,0.74,62.9,60.0,5.74,5.68,3.59,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2800.0
312,0.79,61.8,59.0,5.92,5.95,3.67,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2800.0
313,0.61,62.3,56.0,5.43,5.45,3.39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2800.0
314,0.76,59.0,70.0,5.89,5.8,3.46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2800.0
315,0.96,60.7,55.0,6.37,6.41,3.88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2801.0
316,0.73,62.5,55.0,5.8,5.76,3.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
317,0.73,62.7,58.0,5.76,5.7,3.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
318,0.75,60.4,57.0,5.93,5.96,3.59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2801.0
319,0.71,62.1,58.0,5.7,5.67,3.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
320,0.71,57.8,60.0,5.9,5.87,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
321,0.71,63.8,58.0,5.64,5.61,3.59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
322,0.71,62.8,57.0,5.69,5.64,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.0
323,1.04,62.2,58.0,6.46,6.41,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2801.0
324,1.0,62.3,58.0,6.45,6.34,3.98,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2801.0
325,0.87,59.9,58.0,6.19,6.23,3.72,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2802.0
326,0.53,61.9,54.0,5.22,5.25,3.24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2802.0
327,0.72,63.0,55.0,5.79,5.61,3.59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2802.0
328,0.72,62.4,58.0,5.83,5.7,3.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2802.0
329,0.7,62.9,58.0,5.63,5.65,3.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2803.0
330,0.74,63.5,56.0,5.74,5.79,3.66,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2803.0
331,0.71,61.3,56.0,5.75,5.71,3.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803.0
332,0.73,60.6,54.0,5.84,5.89,3.55,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2803.0
333,0.7,65.1,58.0,5.56,5.59,3.63,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2803.0
334,0.71,62.6,58.0,5.7,5.67,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2803.0
335,0.71,58.0,62.0,5.85,5.81,3.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2803.0
336,0.71,62.4,61.0,5.7,5.65,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2803.0
337,0.77,61.3,57.0,5.93,5.88,3.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803.0
338,0.71,59.9,60.0,5.81,5.77,3.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803.0
339,0.78,60.8,58.0,6.03,5.95,3.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2803.0
340,0.71,63.5,55.0,5.66,5.64,3.59,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2803.0
341,0.91,62.2,57.0,6.21,6.15,3.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2803.0
342,0.71,63.8,58.0,5.62,5.66,3.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2804.0
343,0.71,64.0,57.0,5.66,5.68,3.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2804.0
344,0.8,62.5,56.0,5.88,5.96,3.7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2804.0
345,0.7,62.3,58.0,5.69,5.73,3.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2804.0
346,0.72,61.7,57.0,5.74,5.77,3.55,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2804.0
347,0.72,62.2,58.0,5.75,5.7,3.56,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2804.0
348,0.82,61.5,56.0,6.01,6.08,3.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2804.0
349,0.7,61.0,59.0,5.68,5.7,3.47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804.0
350,0.72,62.2,56.0,5.74,5.77,3.58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804.0
351,0.72,61.5,54.0,5.77,5.8,3.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2804.0
352,0.9,67.3,59.0,5.93,5.84,3.96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2804.0
353,0.74,61.7,58.0,5.85,5.78,3.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805.0
354,0.74,61.9,56.0,5.8,5.77,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805.0
355,0.73,61.8,58.0,5.77,5.81,3.58,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2805.0
356,0.57,58.7,66.0,5.34,5.43,3.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2805.0
357,0.73,62.5,57.0,5.75,5.7,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805.0
358,0.72,62.8,56.0,5.74,5.7,3.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2805.0
359,0.74,61.1,68.0,5.82,5.75,3.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2805.0
360,0.82,64.0,57.0,5.92,5.89,3.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2805.0
361,0.81,62.5,60.0,5.89,5.94,3.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2806.0
362,0.75,60.6,58.0,5.85,5.9,3.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2806.0
363,0.7,61.6,55.0,5.72,5.74,3.53,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2806.0
364,0.71,62.2,58.0,5.66,5.72,3.54,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2807.0
365,0.71,60.0,57.0,5.84,5.9,3.52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2807.0
366,0.93,61.9,57.0,6.21,6.19,3.84,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2807.0
367,0.8,62.8,57.0,5.87,5.91,3.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2808.0
368,0.7,62.0,57.0,5.64,5.71,3.52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2808.0
369,1.0,66.4,59.0,6.16,6.09,4.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2808.0
370,0.75,63.4,56.0,5.78,5.74,3.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2808.0
371,0.58,60.9,56.0,5.41,5.43,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2808.0
372,0.73,63.1,57.0,5.74,5.7,3.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2808.0
373,0.81,63.1,59.0,5.85,5.79,3.67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2809.0
374,0.81,59.2,57.0,6.15,6.05,3.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2809.0
375,0.71,60.7,54.0,5.84,5.8,3.53,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2809.0
376,1.2,64.6,56.0,6.73,6.66,4.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2809.0
377,0.7,61.8,56.0,5.63,5.7,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2810.0
378,0.7,59.9,60.0,5.77,5.84,3.48,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2810.0
379,0.74,61.7,55.0,5.81,5.85,3.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2810.0
380,0.7,62.8,61.0,5.57,5.61,3.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2810.0
381,0.8,62.7,57.0,5.84,5.93,3.69,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2810.0
382,0.75,63.4,58.0,5.72,5.76,3.64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2811.0
383,0.83,63.5,54.0,5.98,5.95,3.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2811.0
384,1.0,65.7,59.0,6.14,6.07,4.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2811.0
385,0.99,68.1,56.0,6.21,6.06,4.18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2811.0
386,0.7,63.0,60.0,5.57,5.64,3.53,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2812.0
387,0.7,59.5,58.0,5.75,5.85,3.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812.0
388,0.7,63.5,59.0,5.49,5.53,3.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2812.0
389,0.7,61.7,58.0,5.63,5.69,3.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812.0
420,0.7,62.3,58.0,5.64,5.72,3.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812.0
421,0.7,60.9,61.0,5.66,5.71,3.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2812.0
422,0.71,62.4,57.0,5.69,5.72,3.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2812.0
423,0.99,55.0,61.0,6.72,6.67,3.68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2812.0
424,0.73,58.6,60.0,5.92,5.89,3.46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2812.0
425,0.51,62.0,57.0,5.15,5.11,3.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2812.0
426,0.91,59.8,58.0,6.3,6.29,3.77,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2813.0
427,0.84,63.4,55.0,6.0,5.95,3.79,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2813.0
428,0.91,64.3,58.0,6.09,6.05,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2813.0
429,0.76,62.2,59.0,5.86,5.81,3.63,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814.0
430,0.76,61.7,57.0,5.88,5.85,3.62,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814.0
431,0.75,61.1,59.0,5.86,5.83,3.57,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2814.0
432,0.55,61.5,56.0,5.23,5.27,3.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2815.0
433,0.76,58.5,62.0,5.93,6.01,3.49,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2815.0
434,0.74,61.7,58.0,5.79,5.81,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2815.0
435,0.7,60.4,56.0,5.75,5.81,3.49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815.0
436,0.7,61.4,56.0,5.7,5.76,3.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815.0
437,0.7,61.5,55.0,5.73,5.79,3.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815.0
438,0.7,61.4,56.0,5.72,5.77,3.53,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2815.0
439,0.9,65.0,56.0,6.08,6.04,3.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2815.0
440,0.95,56.0,60.0,6.62,6.53,3.68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2815.0
441,0.89,60.2,59.0,6.26,6.23,3.76,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2815.0
442,0.72,58.3,58.0,5.99,5.92,3.47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2815.0
443,0.96,53.1,63.0,6.73,6.65,3.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2815.0
444,1.02,60.3,58.0,6.55,6.5,3.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2815.0
445,0.78,61.4,56.0,5.91,5.95,3.64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2816.0
446,0.61,60.1,57.0,5.52,5.54,3.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2816.0
447,0.71,63.4,55.0,5.61,5.69,3.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2816.0
448,0.78,61.5,59.0,5.96,5.88,3.64,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2816.0
449,0.87,62.7,56.0,6.16,6.13,3.85,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2816.0
450,0.83,62.5,55.0,6.04,6.0,3.76,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2816.0
451,0.71,61.3,56.0,5.78,5.73,3.53,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
452,0.71,60.2,56.0,5.84,5.89,3.53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2817.0
453,0.71,62.7,57.0,5.66,5.64,3.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2817.0
454,0.71,62.3,58.0,5.69,5.65,3.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2817.0
455,0.63,61.5,56.0,5.48,5.52,3.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2817.0
456,0.71,59.2,59.0,5.86,5.83,3.46,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
457,0.71,61.8,59.0,5.75,5.7,3.54,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
458,0.71,61.3,55.0,5.77,5.72,3.52,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
459,0.71,61.4,58.0,5.77,5.73,3.53,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
460,0.9,62.8,55.0,6.2,6.16,3.88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2817.0
461,0.71,62.8,64.0,5.6,5.54,3.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2817.0
462,0.7,62.4,61.0,5.66,5.63,3.52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2818.0
463,0.7,59.3,60.0,5.78,5.73,3.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2818.0
464,0.7,63.0,60.0,5.64,5.6,3.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2818.0
465,1.0,61.3,60.0,6.43,6.39,3.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2818.0
466,0.86,59.3,62.0,6.36,6.22,3.73,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2818.0
467,0.8,61.0,57.0,6.07,6.0,3.68,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2818.0
468,0.7,62.9,57.0,5.66,5.61,3.54,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2818.0
469,0.7,59.6,57.0,5.91,5.83,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2818.0
470,0.7,61.8,60.0,5.69,5.64,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2818.0
471,0.7,62.7,57.0,5.68,5.64,3.55,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2818.0
472,1.0,65.3,62.0,6.34,6.12,4.08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2818.0
473,0.72,63.8,58.0,5.64,5.68,3.61,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2819.0
474,0.72,62.3,56.0,5.73,5.77,3.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2819.0
475,0.7,59.7,63.0,5.76,5.79,3.45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2819.0
476,0.86,64.3,60.0,5.97,5.95,3.83,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2819.0
477,0.71,62.9,58.0,5.66,5.69,3.57,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2820.0
478,0.75,62.0,57.0,5.8,5.78,3.59,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
479,0.73,61.6,59.0,5.77,5.73,3.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2821.0
480,0.53,61.9,55.0,5.2,5.21,3.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2821.0
481,0.73,61.3,58.0,5.83,5.76,3.55,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
482,0.73,63.6,57.0,5.72,5.7,3.63,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
483,0.73,59.6,61.0,5.92,5.85,3.51,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
484,0.73,62.2,59.0,5.77,5.68,3.56,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
485,0.73,61.7,55.0,5.84,5.82,3.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
486,0.73,63.2,58.0,5.76,5.7,3.62,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2821.0
487,0.7,60.8,60.0,5.74,5.71,3.48,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2822.0
488,0.72,60.3,59.0,5.84,5.8,3.51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
489,0.72,60.9,60.0,5.8,5.76,3.52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
490,0.72,62.4,59.0,5.77,5.7,3.58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
491,0.7,60.2,60.0,5.73,5.7,3.44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
492,0.6,62.0,55.0,5.37,5.4,3.34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2822.0
493,0.74,60.8,57.0,5.85,5.89,3.57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2822.0
494,0.73,62.1,55.0,5.75,5.78,3.58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2822.0
495,0.71,62.7,60.0,5.71,5.67,3.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
496,0.71,61.3,58.0,5.75,5.73,3.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
497,0.7,60.2,60.0,5.82,5.75,3.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
498,0.7,60.7,56.0,5.75,5.72,3.48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
499,0.9,64.0,61.0,6.04,6.03,3.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2822.0
500,0.71,60.2,56.0,5.86,5.83,3.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
501,0.7,61.5,59.0,5.73,5.68,3.51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
502,0.7,62.6,56.0,5.71,5.66,3.56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
503,0.7,59.7,58.0,5.82,5.77,3.46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
504,0.7,61.4,64.0,5.71,5.66,3.49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
505,0.7,62.5,57.0,5.62,5.59,3.51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
506,0.7,61.8,56.0,5.73,5.63,3.51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
507,0.7,60.7,62.0,5.72,5.68,3.46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2822.0
508,0.7,60.6,58.0,5.8,5.72,3.49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2822.0
509,0.7,61.4,54.0,5.75,5.71,3.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2822.0
510,0.79,62.8,59.0,5.86,5.9,3.69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2823.0
511,0.9,63.8,57.0,6.06,6.13,3.89,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2823.0
512,0.71,62.3,58.0,5.71,5.66,3.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2823.0
513,0.61,61.3,54.0,5.51,5.59,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2823.0
514,0.9,65.8,54.0,6.05,5.98,3.96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2823.0
515,0.71,60.5,56.0,5.77,5.73,3.47,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2823.0
516,0.71,61.2,59.0,5.74,5.69,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2824.0
517,0.77,62.1,57.0,5.84,5.86,3.63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2824.0
518,0.74,63.1,58.0,5.73,5.75,3.62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2824.0
519,0.82,62.4,54.0,6.02,5.97,3.74,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2824.0
520,0.82,60.8,60.0,6.05,6.03,3.67,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2824.0
521,0.71,62.2,59.0,5.73,5.66,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2825.0
522,0.83,60.0,59.0,6.08,6.05,3.64,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2825.0
523,0.73,62.0,57.0,5.75,5.8,3.58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2825.0
524,0.83,62.5,59.0,6.02,5.95,3.74,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2825.0
525,1.17,60.2,61.0,6.9,6.83,4.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2825.0
526,0.91,61.3,67.0,6.24,6.19,3.81,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2825.0
527,0.73,62.6,60.0,5.75,5.68,3.58,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2826.0
528,0.7,57.2,59.0,5.94,5.88,3.38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2826.0
529,0.9,62.2,59.0,6.11,6.07,3.79,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2826.0
530,0.7,62.2,58.0,5.66,5.6,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2826.0
531,0.7,63.3,56.0,5.6,5.58,3.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2826.0
532,0.7,59.4,61.0,5.78,5.74,3.42,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2826.0
533,0.9,63.5,56.0,6.17,6.07,3.88,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2826.0
534,0.78,60.8,60.0,5.97,5.94,3.62,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2826.0
535,0.96,60.7,55.0,6.41,6.37,3.88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2826.0
536,0.7,62.3,59.0,5.67,5.7,3.54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2827.0
537,0.72,64.0,54.0,5.68,5.7,3.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2827.0
538,0.79,62.6,58.0,5.96,5.9,3.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2827.0
539,0.7,61.6,57.0,5.69,5.74,3.52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2827.0
540,0.7,62.3,55.0,5.66,5.7,3.54,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2827.0
541,0.7,60.6,57.0,5.74,5.77,3.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2828.0
542,1.01,61.6,61.0,6.39,6.31,3.91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2828.0
543,0.72,62.2,58.0,5.75,5.7,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2829.0
